Order_ID,Order_Date,Customer_ID,Customer_Segment,Gender,Age,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Payment_Method,Sales,Profit
1231,2022-08-19,315,Consumer,Female,40,East,Clothing,Product A,1,3022,0.21,Cash,2387.38,509.20612115673214
1232,2022-08-20,274,Home Office,Male,62,East,Clothing,Product A,2,4660,0.0,Net Banking,9320.0,879.7987639153705
1233,2022-08-21,312,Corporate,Female,34,South,Clothing,Product B,3,4842,0.13,Card,12637.62,1498.48996800529
1234,2022-08-22,303,Home Office,Female,57,South,Furniture,Product A,1,470,0.25,Net Banking,352.5,72.1432612489306
1235,2022-08-23,453,Corporate,Male,38,East,Electronics,Product A,5,938,0.15,Net Banking,3986.5,654.1510958590117
1236,2022-08-24,426,Consumer,Male,19,East,Clothing,Product A,5,1457,0.09,UPI,6629.35,454.00827283692547
1237,2022-08-25,311,Home Office,Male,54,West,Electronics,Product A,3,258,0.26,Net Banking,572.76,77.91665141121221
1238,2022-08-26,298,Home Office,Male,23,South,Electronics,Product C,4,4381,0.05,Net Banking,16647.8,2785.6208135424363
1239,2022-08-27,352,Corporate,Female,61,South,Electronics,Product A,4,589,0.06,UPI,2214.64,513.5826859383742
1240,2022-08-28,393,Home Office,Female,35,West,Clothing,Product B,1,918,0.21,Cash,725.22,63.60006071529992
1241,2022-08-29,362,Corporate,Male,47,South,Clothing,Product B,4,4444,0.11,Cash,15820.64,3341.170353926308
1242,2022-08-30,407,Corporate,Female,39,North,Electronics,Product A,3,4878,0.21,Net Banking,11560.86,880.0692722841685
1243,2022-08-31,368,Corporate,Male,50,South,Furniture,Product B,1,320,0.05,UPI,304.0,29.92792813260908
1244,2022-09-01,360,Corporate,Male,47,West,Electronics,Product A,2,2852,0.08,Cash,5247.68,517.7821661026899
1245,2022-09-02,267,Consumer,Female,34,North,Furniture,Product B,4,2503,0.05,UPI,9511.4,2144.781124793454
1246,2022-09-03,488,Corporate,Female,60,East,Electronics,Product B,4,3111,0.29,Card,8835.24,793.435814639699
1247,2022-09-04,476,Home Office,Male,49,West,Electronics,Product A,1,999,0.12,Card,879.12,182.3225828614826
1248,2022-09-05,334,Consumer,Male,59,West,Electronics,Product A,5,3580,0.1,Card,16110.0,2293.4406526112157
1249,2022-09-06,394,Home Office,Male,31,East,Clothing,Product C,4,2306,0.0,Card,9224.0,2304.322648432479
1250,2022-09-07,327,Consumer,Female,27,West,Furniture,Product A,3,1309,0.05,Net Banking,3730.6499999999996,812.6038398892954
1251,2022-09-08,232,Corporate,Female,64,South,Furniture,Product A,4,1450,0.13,Card,5046.0,998.8084032847379
1252,2022-09-09,375,Consumer,Female,53,East,Electronics,Product C,2,2840,0.02,Card,5566.4,1247.6821826697562
1253,2022-09-10,221,Consumer,Female,51,West,Clothing,Product A,4,1849,0.15,UPI,6286.599999999999,1111.5090932301607
1254,2022-09-11,437,Home Office,Male,26,East,Clothing,Product A,5,1545,0.14,Cash,6643.5,1453.1357532494146
1255,2022-09-12,357,Home Office,Male,59,East,Furniture,Product C,4,3156,0.23,UPI,9720.48,993.6796594480169
1256,2022-09-13,237,Corporate,Male,45,East,Clothing,Product A,1,2646,0.2,Net Banking,2116.8,147.20363145175114
1257,2022-09-14,429,Consumer,Male,28,North,Furniture,Product A,4,3564,0.13,Card,12402.72,2147.982444586794
1258,2022-09-15,250,Consumer,Male,31,West,Furniture,Product C,5,684,0.07,Cash,3180.6,435.5452525811604
1259,2022-09-16,463,Consumer,Male,56,North,Furniture,Product C,1,1002,0.22,Cash,781.5600000000001,105.73581359375063
1260,2022-09-17,482,Corporate,Female,64,West,Clothing,Product B,3,1915,0.21,Card,4538.55,705.0617931292772
1261,2022-09-18,226,Corporate,Female,36,South,Furniture,Product A,1,2115,0.05,Card,2009.25,245.68410245761328
1262,2022-09-19,425,Corporate,Male,32,South,Furniture,Product B,2,3683,0.27,Net Banking,5377.18,942.1459582567503
1263,2022-09-20,476,Corporate,Male,45,South,Electronics,Product B,1,1957,0.02,Net Banking,1917.86,107.6181698002651
1264,2022-09-21,485,Corporate,Female,41,West,Furniture,Product C,3,2009,0.02,Card,5906.46,1441.047883034192
1265,2022-09-22,296,Home Office,Female,25,East,Furniture,Product A,4,3207,0.06,Card,12058.32,2833.003386592589
1266,2022-09-23,483,Consumer,Female,60,East,Electronics,Product A,1,3425,0.27,Card,2500.25,592.6943447990959
1267,2022-09-24,346,Consumer,Female,26,North,Electronics,Product C,1,3695,0.16,Card,3103.7999999999997,381.769569918549
1268,2022-09-25,203,Consumer,Male,64,North,Clothing,Product B,1,2520,0.24,Cash,1915.2,299.49551242174164
1269,2022-09-26,234,Consumer,Male,50,South,Furniture,Product C,1,1870,0.07,Net Banking,1739.1,418.82070635548575
1270,2022-09-27,391,Consumer,Male,50,North,Clothing,Product A,3,4815,0.15,Card,12278.25,2829.7585934664035
1271,2022-09-28,248,Consumer,Male,36,West,Clothing,Product C,5,1351,0.11,Card,6011.95,1250.7795553787805
1272,2022-09-29,216,Consumer,Male,20,West,Electronics,Product A,5,4947,0.25,Cash,18551.25,2438.86453123203
1273,2022-09-30,371,Consumer,Female,27,North,Clothing,Product B,1,2423,0.01,UPI,2398.77,390.68249967854047
1274,2022-10-01,419,Home Office,Male,57,North,Furniture,Product A,3,2867,0.07,Card,7998.929999999999,1668.4367754771538
1275,2022-10-02,357,Consumer,Female,64,North,Electronics,Product B,3,410,0.05,Cash,1168.5,122.22790335770543
1276,2022-10-03,245,Home Office,Male,59,North,Furniture,Product B,1,2694,0.26,Cash,1993.56,349.45088050496673
1277,2022-10-04,205,Corporate,Male,18,South,Furniture,Product A,2,4881,0.14,UPI,8395.32,1809.9207192230583
1278,2022-10-05,298,Consumer,Male,46,South,Electronics,Product A,1,4462,0.12,Net Banking,3926.56,751.9007374053484
1279,2022-10-06,432,Corporate,Male,51,North,Furniture,Product B,2,2707,0.13,Net Banking,4710.18,687.1970158846456
1280,2022-10-07,236,Corporate,Male,30,West,Electronics,Product C,1,3163,0.29,Net Banking,2245.73,374.8610062607612
1281,2022-10-08,479,Corporate,Female,18,South,Furniture,Product A,2,3628,0.26,Card,5369.44,1330.1988016777505
1282,2022-10-09,380,Home Office,Female,51,West,Electronics,Product B,2,3575,0.21,Net Banking,5648.5,962.4906116129533
1283,2022-10-10,294,Corporate,Female,46,East,Clothing,Product B,1,4155,0.09,Card,3781.05,783.1445017664386
1284,2022-10-11,298,Corporate,Male,64,West,Furniture,Product C,2,3905,0.05,Card,7419.5,1449.1838098600135
1285,2022-10-12,387,Corporate,Male,30,North,Electronics,Product A,4,3605,0.28,Cash,10382.4,1975.7512333344118
1286,2022-10-13,315,Consumer,Female,46,East,Furniture,Product B,5,4238,0.13,Net Banking,18435.3,3563.0606883487853
1287,2022-10-14,390,Consumer,Male,56,South,Furniture,Product C,3,1252,0.08,Net Banking,3455.52,486.8203967496249
1288,2022-10-15,452,Home Office,Male,41,South,Furniture,Product B,2,913,0.14,Net Banking,1570.36,227.43843433125664
1289,2022-10-16,360,Home Office,Female,43,East,Electronics,Product A,2,3088,0.28,Card,4446.72,638.4269182953876
1290,2022-10-17,455,Consumer,Male,34,West,Clothing,Product C,3,887,0.12,Card,2341.68,132.65832972352402
1291,2022-10-18,327,Home Office,Female,24,South,Clothing,Product B,2,529,0.17,Net Banking,878.14,86.24482183560531
1292,2022-10-19,217,Consumer,Male,30,North,Clothing,Product C,3,1946,0.24,Card,4436.88,359.00038996494646
1293,2022-10-20,480,Corporate,Female,22,East,Electronics,Product A,1,1407,0.13,Card,1224.09,278.22219480025376
1294,2022-10-21,422,Corporate,Male,43,North,Clothing,Product C,4,2342,0.07,UPI,8712.24,914.7318226372081
1295,2022-10-22,253,Home Office,Male,20,East,Electronics,Product A,4,984,0.3,UPI,2755.2,214.04742929589136
1296,2022-10-23,257,Consumer,Female,24,South,Furniture,Product B,5,2896,0.29,Net Banking,10280.8,760.2999747178852
1297,2022-10-24,373,Consumer,Male,56,West,Furniture,Product A,2,4020,0.25,Net Banking,6030.0,1145.6877404699035
1298,2022-10-25,479,Home Office,Male,18,East,Clothing,Product B,5,3918,0.21,UPI,15476.1,792.6341856102003
1299,2022-10-26,313,Consumer,Female,34,East,Electronics,Product B,1,2893,0.09,Card,2632.63,379.78552143924725
1300,2022-10-27,487,Corporate,Male,60,North,Furniture,Product A,4,825,0.27,Card,2409.0,177.72209867721097
1301,2022-10-28,350,Home Office,Female,42,South,Electronics,Product B,1,4434,0.08,Cash,4079.28,897.1669646245191
1302,2022-10-29,326,Home Office,Male,20,North,Electronics,Product C,1,3908,0.24,Net Banking,2970.08,717.8388469384633
1303,2022-10-30,354,Consumer,Male,32,South,Furniture,Product B,2,961,0.28,Net Banking,1383.84,334.5445976205665
1304,2022-10-31,472,Home Office,Male,46,North,Electronics,Product A,1,4179,0.18,Net Banking,3426.78,474.2417538513221
1305,2022-11-01,303,Consumer,Male,60,East,Furniture,Product C,4,3729,0.24,Cash,11336.16,2028.0726344329523
1306,2022-11-02,498,Consumer,Female,49,North,Furniture,Product C,5,1755,0.24,Cash,6669.0,1133.3353772780313
1307,2022-11-03,445,Consumer,Male,43,West,Furniture,Product B,4,3833,0.06,Card,14412.08,1729.561729977293
1308,2022-11-04,375,Consumer,Female,33,South,Electronics,Product B,2,875,0.2,UPI,1400.0,194.33805759774876
1309,2022-11-05,238,Consumer,Male,42,South,Furniture,Product A,4,4387,0.03,UPI,17021.56,1070.0559343756415
1310,2022-11-06,369,Home Office,Male,45,East,Electronics,Product C,3,236,0.15,UPI,601.8,125.86033557234022
1311,2022-11-07,446,Corporate,Male,26,South,Furniture,Product A,5,4036,0.05,Card,19171.0,1881.8388263032405
1312,2022-11-08,225,Corporate,Male,18,West,Furniture,Product B,3,1987,0.12,UPI,5245.68,745.4398020790934
1313,2022-11-09,212,Home Office,Female,46,North,Clothing,Product C,3,2927,0.25,Cash,6585.75,962.3370992831626
1314,2022-11-10,235,Home Office,Female,39,East,Clothing,Product A,2,4080,0.3,Cash,5712.0,926.157090806466
1315,2022-11-11,372,Corporate,Female,33,West,Clothing,Product A,1,2094,0.1,Net Banking,1884.6000000000001,402.5040623527789
1316,2022-11-12,219,Corporate,Female,58,South,Electronics,Product A,3,336,0.16,UPI,846.7199999999999,159.50190388494093
1317,2022-11-13,463,Corporate,Male,61,South,Electronics,Product A,4,3276,0.15,Cash,11138.4,2034.0122932841186
1318,2022-11-14,341,Corporate,Female,58,West,Furniture,Product A,1,4083,0.29,Net Banking,2898.93,450.3461640307628
1319,2022-11-15,342,Corporate,Female,24,North,Furniture,Product C,4,861,0.14,UPI,2961.84,204.93311864620162
1320,2022-11-16,291,Consumer,Male,31,North,Furniture,Product A,4,2010,0.21,UPI,6351.6,828.2594017075223
1321,2022-11-17,487,Home Office,Male,46,East,Furniture,Product C,1,614,0.28,Cash,442.08,106.74612672370546
1322,2022-11-18,414,Consumer,Male,36,South,Electronics,Product A,1,542,0.11,Net Banking,482.38,120.16549611150946
1323,2022-11-19,250,Corporate,Male,36,West,Furniture,Product B,4,2929,0.27,Net Banking,8552.68,1677.1773768388803
1324,2022-11-20,352,Corporate,Female,19,North,Furniture,Product B,2,3650,0.28,Cash,5256.0,501.96372918406684
1325,2022-11-21,385,Corporate,Female,58,East,Clothing,Product A,5,3865,0.28,Cash,13914.0,979.2412896982503
1326,2022-11-22,262,Consumer,Male,62,South,Furniture,Product B,5,3937,0.08,Cash,18110.2,2407.803099039696
1327,2022-11-23,389,Consumer,Male,32,South,Furniture,Product C,2,4097,0.12,UPI,7210.72,1595.8360295561017
1328,2022-11-24,324,Corporate,Male,20,East,Furniture,Product A,1,4441,0.26,Cash,3286.34,638.7752652273073
1329,2022-11-25,349,Consumer,Female,28,East,Electronics,Product C,4,4618,0.11,Cash,16440.08,3728.2558193109544
1330,2022-11-26,257,Consumer,Female,63,North,Clothing,Product A,5,2369,0.18,Card,9712.900000000001,1681.8397534053656
1331,2022-11-27,379,Corporate,Male,47,West,Furniture,Product B,4,2078,0.04,Cash,7979.5199999999995,606.9675583621483
1332,2022-11-28,369,Consumer,Male,57,South,Furniture,Product C,2,4170,0.02,Cash,8173.2,596.3100794938789
1333,2022-11-29,470,Home Office,Female,35,West,Clothing,Product B,4,4896,0.12,UPI,17233.920000000002,1027.1495686686876
1334,2022-11-30,253,Home Office,Male,19,South,Furniture,Product B,2,4770,0.17,Net Banking,7918.2,1293.9605245990665
1335,2022-12-01,300,Home Office,Male,49,South,Electronics,Product A,1,2817,0.12,UPI,2478.96,244.36905302867743
1336,2022-12-02,463,Home Office,Female,25,West,Furniture,Product C,2,1715,0.17,Card,2846.8999999999996,560.4883577146817
1337,2022-12-03,252,Corporate,Male,39,East,Electronics,Product B,2,774,0.15,Cash,1315.8,246.38353312026166
1338,2022-12-04,259,Corporate,Female,23,North,Electronics,Product A,5,4642,0.21,Cash,18335.9,2083.364352344932
1339,2022-12-05,307,Corporate,Male,29,South,Furniture,Product A,4,3067,0.19,Cash,9937.08,848.2324607573449
1340,2022-12-06,204,Home Office,Male,64,East,Clothing,Product A,5,3744,0.13,Cash,16286.4,1147.866611383519
1341,2022-12-07,302,Home Office,Female,57,South,Electronics,Product B,3,4677,0.13,Cash,12206.97,2410.4255855956526
1342,2022-12-08,395,Consumer,Female,53,North,Clothing,Product A,2,271,0.04,Cash,520.3199999999999,72.89069174800431
1343,2022-12-09,461,Consumer,Male,32,South,Furniture,Product C,3,2768,0.15,Card,7058.4,809.6407092469951
1344,2022-12-10,246,Home Office,Female,45,North,Electronics,Product C,5,3637,0.18,Cash,14911.7,3300.415555159798
1345,2022-12-11,343,Home Office,Male,62,North,Furniture,Product B,4,3180,0.14,Cash,10939.2,1845.6907397391615
1346,2022-12-12,468,Home Office,Male,35,South,Clothing,Product C,5,1317,0.1,Cash,5926.5,910.3131693308716
1347,2022-12-13,323,Home Office,Female,19,South,Furniture,Product A,4,2586,0.22,Card,8068.320000000001,1602.980196871212
1348,2022-12-14,305,Consumer,Male,30,North,Furniture,Product B,4,3708,0.02,Cash,14535.36,3097.7269106500803
1349,2022-12-15,357,Home Office,Male,62,East,Electronics,Product A,1,1559,0.27,Card,1138.07,213.06335519838686
1350,2022-12-16,346,Consumer,Female,32,West,Furniture,Product B,2,4959,0.01,UPI,9818.82,1355.0095682379392
1351,2022-12-17,344,Home Office,Female,37,North,Furniture,Product B,5,1715,0.29,Cash,6088.25,766.265674897289
1352,2022-12-18,319,Home Office,Male,46,South,Furniture,Product A,4,239,0.14,Net Banking,822.16,167.99440913005697
1353,2022-12-19,474,Home Office,Female,59,South,Electronics,Product C,5,1582,0.12,Card,6960.8,1069.0496327569808
1354,2022-12-20,291,Consumer,Female,46,East,Clothing,Product C,5,2230,0.08,UPI,10258.0,1958.0184786862492
1355,2022-12-21,257,Consumer,Female,20,West,Clothing,Product B,4,2821,0.0,Card,11284.0,2573.65198719699
1356,2022-12-22,428,Corporate,Female,36,North,Furniture,Product A,3,2100,0.08,Card,5796.0,1351.5004237867863
1357,2022-12-23,316,Home Office,Male,20,North,Electronics,Product A,2,2417,0.03,UPI,4688.98,494.88961561725205
1358,2022-12-24,478,Corporate,Male,31,West,Furniture,Product B,2,4996,0.2,Cash,7993.6,700.0634212996738
1359,2022-12-25,326,Corporate,Male,57,North,Clothing,Product C,1,4806,0.1,Cash,4325.400000000001,442.30446968019174
1360,2022-12-26,328,Consumer,Female,21,West,Electronics,Product A,1,1483,0.23,Card,1141.91,228.6952876984392
1361,2022-12-27,257,Consumer,Female,28,South,Clothing,Product C,1,783,0.06,UPI,736.02,91.27502313813896
1362,2022-12-28,321,Corporate,Female,48,West,Clothing,Product C,2,658,0.27,Cash,960.68,81.34832286372973
1363,2022-12-29,200,Home Office,Female,60,North,Electronics,Product B,3,2465,0.16,Card,6211.8,432.8202004709584
1364,2022-12-30,438,Consumer,Female,49,West,Electronics,Product B,2,2866,0.03,Net Banking,5560.04,641.9768844841235
1365,2022-12-31,489,Home Office,Female,44,East,Furniture,Product C,2,1015,0.12,UPI,1786.4,137.9588274084307
1366,2023-01-01,295,Home Office,Female,47,South,Furniture,Product A,2,2711,0.06,Net Banking,5096.679999999999,414.231252705251
1367,2023-01-02,325,Corporate,Male,60,South,Clothing,Product A,2,446,0.06,Net Banking,838.4799999999999,156.60860681104572
1368,2023-01-03,317,Corporate,Male,19,West,Electronics,Product B,3,616,0.15,Card,1570.8,84.7390351751862
1369,2023-01-04,247,Corporate,Female,26,North,Electronics,Product C,1,4663,0.2,UPI,3730.4,274.2241374335068
1370,2023-01-05,288,Corporate,Female,45,East,Furniture,Product A,5,3917,0.27,Cash,14297.05,3129.2396292296403
1371,2023-01-06,436,Consumer,Female,48,South,Clothing,Product A,1,307,0.15,Cash,260.95,57.14356609710263
1372,2023-01-07,471,Consumer,Male,51,South,Clothing,Product B,1,2831,0.29,Card,2010.01,232.85703694991545
1373,2023-01-08,388,Corporate,Male,32,North,Furniture,Product C,5,1038,0.28,Cash,3736.7999999999997,252.57256033445333
1374,2023-01-09,391,Consumer,Female,42,North,Electronics,Product A,2,4713,0.26,Cash,6975.24,1332.229454237075
1375,2023-01-10,268,Corporate,Female,53,East,Furniture,Product B,3,1621,0.15,Net Banking,4133.55,504.4019675995397
1376,2023-01-11,477,Home Office,Male,25,West,Furniture,Product A,3,4978,0.04,Net Banking,14336.64,847.1939985942456
1377,2023-01-12,446,Home Office,Male,26,North,Furniture,Product A,1,4112,0.07,UPI,3824.16,311.9191257614875
1378,2023-01-13,275,Home Office,Male,54,West,Furniture,Product A,5,455,0.19,Net Banking,1842.7500000000002,142.70801894934118
1379,2023-01-14,353,Corporate,Male,62,East,Electronics,Product B,4,3027,0.13,Cash,10533.96,1767.843600245368
1380,2023-01-15,343,Home Office,Female,56,West,Furniture,Product C,2,1037,0.04,UPI,1991.04,457.189606731607
1381,2023-01-16,285,Consumer,Male,49,South,Electronics,Product B,1,3162,0.14,UPI,2719.32,567.2893283314289
1382,2023-01-17,384,Home Office,Male,34,West,Furniture,Product C,3,2482,0.01,Card,7371.54,1174.3099772972625
1383,2023-01-18,484,Home Office,Female,52,East,Clothing,Product A,5,752,0.22,Net Banking,2932.8,394.2593335398628
1384,2023-01-19,419,Home Office,Male,54,East,Electronics,Product C,5,380,0.02,UPI,1862.0,323.4952064572453
1385,2023-01-20,268,Consumer,Male,36,East,Clothing,Product A,1,4452,0.19,Cash,3606.1200000000003,500.394400300618
1386,2023-01-21,246,Corporate,Male,61,West,Furniture,Product A,4,1677,0.24,UPI,5098.08,505.83060296477294
1387,2023-01-22,293,Consumer,Female,46,South,Furniture,Product B,3,770,0.04,UPI,2217.6,412.11765539784307
1388,2023-01-23,437,Corporate,Male,24,North,Furniture,Product A,1,1927,0.16,Card,1618.6799999999998,363.63450201851225
1389,2023-01-24,403,Corporate,Female,45,South,Electronics,Product B,4,791,0.23,Cash,2436.28,303.4973058462334
1390,2023-01-25,417,Home Office,Female,26,West,Clothing,Product C,5,4716,0.08,Cash,21693.600000000002,4735.879780541758
1391,2023-01-26,238,Corporate,Male,45,West,Electronics,Product C,2,2460,0.05,Net Banking,4674.0,636.6754970527669
1392,2023-01-27,299,Consumer,Male,23,North,Electronics,Product A,3,3147,0.1,Cash,8496.9,1106.8672749843026
1393,2023-01-28,488,Consumer,Male,46,West,Furniture,Product B,3,547,0.17,UPI,1362.03,75.81722494195562
1394,2023-01-29,453,Corporate,Male,34,East,Clothing,Product A,4,365,0.17,Cash,1211.8,229.09779453540557
1395,2023-01-30,421,Home Office,Female,33,East,Furniture,Product B,1,4643,0.04,Cash,4457.28,942.716971027868
1396,2023-01-31,222,Home Office,Male,40,East,Electronics,Product B,5,3096,0.14,UPI,13312.8,2432.400111739842
1397,2023-02-01,449,Consumer,Male,48,East,Furniture,Product B,4,4693,0.08,Card,17270.24,1386.31999143344
1398,2023-02-02,209,Home Office,Male,20,East,Clothing,Product C,2,782,0.25,Net Banking,1173.0,82.88264748785008
1399,2023-02-03,445,Corporate,Female,38,West,Furniture,Product B,2,3706,0.09,Net Banking,6744.92,1110.023290193384
1400,2023-02-04,299,Corporate,Male,43,North,Clothing,Product C,2,4603,0.25,Card,6904.5,899.6787954035169
1401,2023-02-05,489,Consumer,Male,53,North,Clothing,Product B,4,3238,0.13,UPI,11268.24,1530.4473615567322
1402,2023-02-06,379,Corporate,Female,59,East,Furniture,Product C,5,3045,0.22,Net Banking,11875.5,2892.3973660393176
1403,2023-02-07,422,Consumer,Female,54,West,Electronics,Product C,3,2966,0.15,Card,7563.3,1473.2138678069023
1404,2023-02-08,449,Corporate,Male,39,South,Furniture,Product C,1,4394,0.19,Card,3559.1400000000003,471.0790428247791
1405,2023-02-09,346,Consumer,Male,59,South,Electronics,Product A,3,1465,0.12,Card,3867.6,208.1536749431633
1406,2023-02-10,295,Home Office,Male,29,West,Electronics,Product B,5,4453,0.23,Net Banking,17144.05,974.1101697562716
1407,2023-02-11,456,Corporate,Male,59,East,Furniture,Product A,3,4849,0.13,Net Banking,12655.89,2366.1545487374874
1408,2023-02-12,203,Corporate,Male,30,North,Electronics,Product B,4,4946,0.14,Net Banking,17014.239999999998,3701.409662347504
1409,2023-02-13,215,Consumer,Female,28,West,Electronics,Product B,2,3167,0.16,Net Banking,5320.5599999999995,1019.102860535373
1410,2023-02-14,479,Consumer,Female,33,South,Furniture,Product A,5,2474,0.25,Cash,9277.5,1216.999724958068
1411,2023-02-15,446,Corporate,Male,25,South,Furniture,Product C,5,2670,0.2,Card,10680.0,600.5059362196965
1412,2023-02-16,457,Consumer,Male,57,South,Furniture,Product B,3,2490,0.1,Cash,6723.0,1636.91823201429
1413,2023-02-17,359,Corporate,Female,57,East,Electronics,Product C,4,2777,0.2,Card,8886.4,2197.3153565523244
1414,2023-02-18,351,Home Office,Male,62,South,Clothing,Product A,3,3860,0.19,Net Banking,9379.800000000001,1499.5759239273907
1415,2023-02-19,377,Consumer,Male,19,West,Electronics,Product C,3,1268,0.28,Net Banking,2738.88,175.65585835682617
1416,2023-02-20,362,Corporate,Male,47,West,Clothing,Product B,5,2936,0.25,Cash,11010.0,1741.7214580236562
1417,2023-02-21,232,Home Office,Male,47,South,Furniture,Product B,3,2150,0.19,UPI,5224.5,1193.6294675337226
1418,2023-02-22,378,Home Office,Male,29,West,Clothing,Product B,2,291,0.1,Net Banking,523.8000000000001,97.42528204103168
1419,2023-02-23,300,Corporate,Female,27,South,Furniture,Product A,3,3293,0.23,UPI,7606.83,1475.7086364593317
1420,2023-02-24,467,Consumer,Male,61,South,Furniture,Product B,2,2419,0.17,Card,4015.54,269.0169562005389
1421,2023-02-25,264,Corporate,Male,28,North,Clothing,Product A,5,1587,0.3,Cash,5554.5,396.04877757862823
1422,2023-02-26,367,Home Office,Male,32,East,Furniture,Product C,4,4474,0.07,UPI,16643.28,1256.0642685762489
1423,2023-02-27,242,Corporate,Female,33,East,Clothing,Product B,2,2485,0.02,UPI,4870.6,1124.5015612058464
1424,2023-02-28,243,Consumer,Female,34,North,Furniture,Product B,4,3406,0.02,Net Banking,13351.52,2071.754387113806
1425,2023-03-01,484,Home Office,Female,43,North,Electronics,Product B,4,3124,0.19,UPI,10121.76,2108.5146295333448
1426,2023-03-02,211,Corporate,Female,19,East,Electronics,Product C,2,479,0.28,UPI,689.76,50.39265988346243
1427,2023-03-03,294,Consumer,Male,29,South,Furniture,Product B,5,1818,0.0,Card,9090.0,2140.954438614626
1428,2023-03-04,452,Home Office,Female,43,South,Furniture,Product A,1,2987,0.22,Cash,2329.86,499.1222226591381
1429,2023-03-05,441,Consumer,Male,40,East,Clothing,Product C,4,570,0.2,Net Banking,1824.0,173.19396001404994
1430,2023-03-06,234,Home Office,Male,35,South,Electronics,Product C,4,3383,0.22,Net Banking,10554.960000000001,2373.1397010256696
1431,2023-03-07,414,Corporate,Female,49,North,Clothing,Product C,5,4034,0.11,UPI,17951.3,1843.3930013519885
1432,2023-03-08,289,Consumer,Female,55,South,Furniture,Product C,5,1903,0.25,Card,7136.25,649.8838427866684
1433,2023-03-09,463,Home Office,Female,64,South,Furniture,Product C,3,2468,0.01,UPI,7329.96,753.8774974152088
1434,2023-03-10,292,Consumer,Female,20,West,Clothing,Product A,5,503,0.23,UPI,1936.55,449.2621955561143
1435,2023-03-11,289,Consumer,Female,55,West,Furniture,Product C,4,3974,0.08,Net Banking,14624.320000000002,3409.1980371209643
1436,2023-03-12,314,Corporate,Male,20,West,Electronics,Product B,2,1548,0.14,UPI,2662.56,308.32219797063965
1437,2023-03-13,304,Consumer,Female,47,South,Clothing,Product C,1,2622,0.25,UPI,1966.5,375.77226499768705
1438,2023-03-14,395,Home Office,Female,18,East,Electronics,Product C,3,3828,0.08,Card,10565.28,1956.151565896209
1439,2023-03-15,313,Home Office,Female,47,North,Electronics,Product C,2,2628,0.06,Net Banking,4940.639999999999,1044.0191205617512
1440,2023-03-16,274,Home Office,Male,62,South,Electronics,Product C,1,3233,0.2,Cash,2586.4,282.6984342335216
1441,2023-03-17,416,Home Office,Female,49,East,Clothing,Product C,1,868,0.16,Card,729.12,110.84644273554245
1442,2023-03-18,476,Corporate,Male,45,South,Furniture,Product A,1,699,0.15,Card,594.15,109.04719559831472
1443,2023-03-19,448,Consumer,Female,38,North,Electronics,Product A,2,1614,0.08,Card,2969.76,164.08329004578133
1444,2023-03-20,363,Corporate,Female,63,South,Electronics,Product C,3,729,0.01,Net Banking,2165.13,271.39417193568204
1445,2023-03-21,391,Consumer,Male,30,North,Electronics,Product A,3,3821,0.12,UPI,10087.44,1908.318410956221
1446,2023-03-22,426,Consumer,Female,44,South,Furniture,Product B,1,3656,0.03,Cash,3546.3199999999997,356.472606126049
1447,2023-03-23,376,Consumer,Male,53,North,Furniture,Product C,2,954,0.27,Net Banking,1392.84,336.42771768058316
1448,2023-03-24,298,Corporate,Male,24,South,Clothing,Product B,1,2547,0.01,UPI,2521.53,141.28706061912794
1449,2023-03-25,235,Consumer,Male,39,North,Furniture,Product B,5,926,0.13,Card,4028.1,973.2592000641797
1450,2023-03-26,295,Corporate,Female,27,West,Clothing,Product C,3,2849,0.02,Net Banking,8376.06,781.9284328574382
1451,2023-03-27,351,Home Office,Female,56,South,Clothing,Product B,4,2246,0.03,UPI,8714.48,520.8157415835597
1452,2023-03-28,350,Home Office,Female,32,South,Clothing,Product B,1,3015,0.2,Cash,2412.0,261.68947362704415
1453,2023-03-29,389,Consumer,Male,32,East,Clothing,Product B,5,1074,0.19,Cash,4349.700000000001,901.5034304040587
1454,2023-03-30,423,Corporate,Female,21,East,Clothing,Product C,3,3479,0.01,UPI,10332.63,2071.5724698170698
1455,2023-03-31,236,Home Office,Male,49,North,Electronics,Product C,2,3184,0.0,Net Banking,6368.0,584.379154356068
1456,2023-04-01,467,Corporate,Female,40,South,Furniture,Product B,3,2378,0.02,Card,6991.32,624.7305593566039
1457,2023-04-02,382,Corporate,Male,23,North,Electronics,Product C,2,4007,0.23,UPI,6170.78,1101.5828585696688
1458,2023-04-03,212,Consumer,Male,41,West,Clothing,Product C,2,807,0.18,Card,1323.48,187.42665562640718
1459,2023-04-04,478,Home Office,Male,37,East,Furniture,Product B,1,834,0.01,Cash,825.66,172.11542457343856
1460,2023-04-05,416,Consumer,Female,54,North,Electronics,Product C,1,4779,0.15,UPI,4062.15,222.71369339319133
1461,2023-04-06,485,Consumer,Male,37,North,Electronics,Product A,3,2927,0.21,Cash,6936.990000000001,1193.733694795495
1462,2023-04-07,472,Home Office,Male,29,East,Clothing,Product C,5,1274,0.26,Card,4713.8,924.5383462592655
1463,2023-04-08,261,Home Office,Male,50,South,Electronics,Product A,3,2114,0.28,Card,4566.24,1135.5198800379578
